id,author,month.str
70146,hornik,2016-02
70147,murdoch,2016-02
70148,murdoch,2016-02
70149,pd,2016-02
70150,murdoch,2016-02
70151,maechler,2016-02
70152,maechler,2016-02
70153,murdoch,2016-02
70154,jmc,2016-02
70155,jmc,2016-02
70156,maechler,2016-02
70157,ripley,2016-02
70158,jmc,2016-02
70159,jmc,2016-02
70160,pd,2016-02
70161,ripley,2016-02
70162,ripley,2016-02
70163,ripley,2016-02
70164,ripley,2016-02
70165,ripley,2016-02
70166,hornik,2016-02
70167,hornik,2016-02
70168,murdoch,2016-02
70169,murdoch,2016-02
70170,murdoch,2016-02
70171,ripley,2016-02
70172,ripley,2016-02
70173,ripley,2016-02
70174,hornik,2016-02
70175,murdoch,2016-02
70176,hornik,2016-02
70177,hornik,2016-02
70178,ripley,2016-02
70179,ripley,2016-02
70180,plummer,2016-02
70181,plummer,2016-02
70182,ripley,2016-02
70183,hornik,2016-02
70184,jmc,2016-02
70185,jmc,2016-02
70186,maechler,2016-02
70187,hornik,2016-02
70188,hornik,2016-02
70189,pd,2016-02
70190,maechler,2016-02
70191,maechler,2016-02
70192,maechler,2016-02
70193,ripley,2016-02
70194,ripley,2016-02
70195,hornik,2016-02
70196,hornik,2016-02
70197,ripley,2016-02
70198,ripley,2016-02
70199,ripley,2016-02
70200,ripley,2016-02
70201,ripley,2016-02
70202,ripley,2016-02
70203,ripley,2016-02
70204,ripley,2016-02
70205,ripley,2016-02
70206,ripley,2016-02
70207,maechler,2016-02
70208,lawrence,2016-02
70209,ripley,2016-02
70210,ripley,2016-02
70211,ripley,2016-02
70212,ripley,2016-02
70213,ripley,2016-02
70214,ripley,2016-02
70215,ripley,2016-02
70216,ripley,2016-02
70217,ripley,2016-02
70218,hornik,2016-02
70219,lawrence,2016-02
70220,lawrence,2016-02
70221,lawrence,2016-02
70222,lawrence,2016-02
70223,ripley,2016-02
70224,ripley,2016-02
70225,ripley,2016-02
70226,ligges,2016-02
70227,ligges,2016-02
70228,murdoch,2016-02
70229,hornik,2016-02
70230,hornik,2016-02
70231,hornik,2016-02
70232,hornik,2016-02
70233,maechler,2016-02
70234,maechler,2016-02
70235,ripley,2016-02
70236,pd,2016-02
70237,ripley,2016-02
70238,ripley,2016-02
70239,maechler,2016-02
70240,murdoch,2016-02
70241,murdoch,2016-02
70242,maechler,2016-02
70243,maechler,2016-02
70244,maechler,2016-02
70245,maechler,2016-02
70246,murdoch,2016-02
70247,murdoch,2016-02
70248,ripley,2016-02
70249,ripley,2016-02
70250,ripley,2016-02
70251,ripley,2016-02
70252,ripley,2016-03
70253,ripley,2016-03
70254,maechler,2016-03
70255,maechler,2016-03
70256,maechler,2016-03
70257,maechler,2016-03
70258,ripley,2016-03
70259,ripley,2016-03
70260,ripley,2016-03
70261,ripley,2016-03
70262,maechler,2016-03
70263,ripley,2016-03
70264,hornik,2016-03
70265,hornik,2016-03
70266,murdoch,2016-03
70267,ripley,2016-03
70268,pd,2016-03
70269,maechler,2016-03
70270,luke,2016-03
70271,maechler,2016-03
70272,maechler,2016-03
70273,maechler,2016-03
70274,maechler,2016-03
70275,maechler,2016-03
70276,maechler,2016-03
70277,maechler,2016-03
70278,maechler,2016-03
70279,maechler,2016-03
70280,ligges,2016-03
70281,maechler,2016-03
70282,maechler,2016-03
70283,ripley,2016-03
70284,murrell,2016-03
70285,maechler,2016-03
70286,maechler,2016-03
70287,maechler,2016-03
70288,maechler,2016-03
70289,maechler,2016-03
70290,hornik,2016-03
70291,hornik,2016-03
70292,lawrence,2016-03
70293,lawrence,2016-03
70294,lawrence,2016-03
70295,lawrence,2016-03
70296,maechler,2016-03
70297,ripley,2016-03
70298,ripley,2016-03
70299,maechler,2016-03
70300,ripley,2016-03
70301,pd,2016-03
70302,pd,2016-03
70303,pd,2016-03
70304,lawrence,2016-03
70305,lawrence,2016-03
70306,pd,2016-03
70307,murrell,2016-03
70308,lawrence,2016-03
70309,lawrence,2016-03
70310,lawrence,2016-03
70311,ripley,2016-03
70312,ripley,2016-03
70313,hornik,2016-03
70314,hornik,2016-03
70315,luke,2016-03
70316,ripley,2016-03
70317,maechler,2016-03
70318,maechler,2016-03
70319,luke,2016-03
70320,ripley,2016-03
70321,luke,2016-03
70322,luke,2016-03
70323,luke,2016-03
70324,luke,2016-03
70325,luke,2016-03
70326,ripley,2016-03
70327,ripley,2016-03
70328,ripley,2016-03
70329,maechler,2016-03
70330,maechler,2016-03
70331,hornik,2016-03
70332,hornik,2016-03
70333,maechler,2016-03
70334,maechler,2016-03
70335,hornik,2016-03
70336,pd,2016-03
70337,pd,2016-03
70338,pd,2016-03
70339,pd,2016-03
70340,pd,2016-03
70341,pd,2016-03
70342,pd,2016-03
70343,ripley,2016-03
70344,ripley,2016-03
70345,ripley,2016-03
70346,ripley,2016-03
70347,ripley,2016-03
70348,ripley,2016-03
70349,maechler,2016-03
70350,maechler,2016-03
70351,maechler,2016-03
70352,murdoch,2016-03
70353,maechler,2016-03
70354,maechler,2016-03
70355,maechler,2016-03
70356,lawrence,2016-03
70357,lawrence,2016-03
70358,murdoch,2016-03
70359,maechler,2016-03
70360,maechler,2016-03
70361,maechler,2016-03
70362,luke,2016-03
70363,murdoch,2016-03
70364,luke,2016-03
70365,murdoch,2016-03
70366,murdoch,2016-03
70367,maechler,2016-03
70368,maechler,2016-03
70369,urbaneks,2016-03
70370,urbaneks,2016-03
70371,maechler,2016-03
70372,maechler,2016-03
70373,maechler,2016-03
70374,murdoch,2016-03
70375,murdoch,2016-03
70376,murdoch,2016-03
70377,murdoch,2016-03
70378,murdoch,2016-03
70379,ripley,2016-03
70380,ripley,2016-03
70381,murdoch,2016-03
70382,murdoch,2016-03
70383,ripley,2016-03
70384,ripley,2016-03
70385,ripley,2016-03
70386,ripley,2016-03
70387,ripley,2016-03
70388,ripley,2016-03
70389,ripley,2016-03
70390,ripley,2016-03
70391,maechler,2016-03
70392,murdoch,2016-03
70393,murdoch,2016-03
70394,maechler,2016-03
70395,maechler,2016-03
70396,maechler,2016-03
70397,ripley,2016-03
70398,ripley,2016-03
70399,lawrence,2016-03
70400,lawrence,2016-03
70401,maechler,2016-03
70402,ripley,2016-03
70403,ripley,2016-03
70404,pd,2016-03
70405,lawrence,2016-03
70406,lawrence,2016-03
70407,lawrence,2016-03
70408,murdoch,2016-04
70409,murdoch,2016-04
70410,lawrence,2016-04
70411,lawrence,2016-04
70412,lawrence,2016-04
70413,ripley,2016-04
70414,ripley,2016-04
70415,murdoch,2016-04
70416,murdoch,2016-04
70417,ripley,2016-04
70418,ripley,2016-04
70419,murdoch,2016-04
70420,maechler,2016-04
70421,lawrence,2016-04
70422,hornik,2016-04
70423,hornik,2016-04
70424,hornik,2016-04
70425,hornik,2016-04
70426,lawrence,2016-04
70427,lawrence,2016-04
70428,murdoch,2016-04
70429,murdoch,2016-04
70430,hornik,2016-04
70431,hornik,2016-04
70432,murdoch,2016-04
70433,murdoch,2016-04
70434,lawrence,2016-04
70435,pd,2016-04
70436,ripley,2016-04
70437,ripley,2016-04
70438,maechler,2016-04
70439,maechler,2016-04
70440,maechler,2016-04
70441,maechler,2016-04
70442,hornik,2016-04
70443,hornik,2016-04
70444,murdoch,2016-04
70445,murdoch,2016-04
70446,murdoch,2016-04
70447,murdoch,2016-04
70448,maechler,2016-04
70449,maechler,2016-04
70450,morgan,2016-04
70451,morgan,2016-04
70452,murdoch,2016-04
70453,murdoch,2016-04
70454,maechler,2016-04
70455,maechler,2016-04
70456,murdoch,2016-04
70457,ripley,2016-04
70458,ripley,2016-04
70459,ripley,2016-04
70460,maechler,2016-04
70461,maechler,2016-04
70462,maechler,2016-04
70463,maechler,2016-04
70464,maechler,2016-04
70465,maechler,2016-04
70466,lawrence,2016-04
70467,maechler,2016-04
70468,maechler,2016-04
70469,maechler,2016-04
70470,maechler,2016-04
70471,ripley,2016-04
70472,ripley,2016-04
70473,hornik,2016-04
70474,hornik,2016-04
70475,maechler,2016-04
70476,maechler,2016-04
70477,ripley,2016-04
70478,pd,2016-04
70479,pd,2016-04
70480,hornik,2016-04
70481,hornik,2016-04
70482,hornik,2016-04
70483,pd,2016-04
70484,pd,2016-04
70485,maechler,2016-04
70486,lawrence,2016-04
70487,hornik,2016-04
70488,hornik,2016-04
70489,hornik,2016-04
70490,hornik,2016-04
70491,hornik,2016-04
70492,hornik,2016-04
70493,ripley,2016-04
70494,ripley,2016-04
70495,ripley,2016-04
70496,ripley,2016-04
70497,ripley,2016-04
70498,ligges,2016-04
70499,ligges,2016-04
70500,hornik,2016-04
70501,hornik,2016-04
70502,hornik,2016-04
70503,hornik,2016-04
70504,hornik,2016-04
70505,hornik,2016-04
70506,ligges,2016-04
70507,ripley,2016-04
70508,pd,2016-04
70509,ripley,2016-04
70510,ripley,2016-04
70511,ripley,2016-04
70512,ripley,2016-04
70513,maechler,2016-04
70514,maechler,2016-04
70515,maechler,2016-04
70516,pd,2016-04
70517,pd,2016-04
70518,ripley,2016-04
70519,ripley,2016-04
70520,ripley,2016-04
70521,ripley,2016-04
70522,ripley,2016-04
70523,hornik,2016-04
70524,ripley,2016-04
70525,lawrence,2016-04
70526,pd,2016-04
70527,pd,2016-04
70528,lawrence,2016-04
70529,pd,2016-04
70530,maechler,2016-04
70531,maechler,2016-04
70532,maechler,2016-04
70533,maechler,2016-04
70534,maechler,2016-04
70535,maechler,2016-04
70536,hornik,2016-04
70537,hornik,2016-04
70538,hornik,2016-04
70539,hornik,2016-04
70540,hornik,2016-04
70541,hornik,2016-04
70542,hornik,2016-04
70543,murdoch,2016-04
70544,murdoch,2016-04
70545,hornik,2016-04
70546,maechler,2016-04
70547,maechler,2016-04
70548,pd,2016-04
70549,maechler,2016-04
70550,lawrence,2016-04
70551,lawrence,2016-04
70552,lawrence,2016-04
70553,lawrence,2016-04
70554,lawrence,2016-04
70555,lawrence,2016-04
70556,lawrence,2016-04
70557,maechler,2016-04
70558,maechler,2016-04
70559,morgan,2016-04
70560,morgan,2016-04
70561,maechler,2016-04
70562,maechler,2016-04
70563,lawrence,2016-04
70564,lawrence,2016-04
70565,pd,2016-05
70566,pd,2016-05
70567,maechler,2016-05
70568,maechler,2016-05
70569,hornik,2016-05
70570,hornik,2016-05
70571,ripley,2016-05
70572,maechler,2016-05
70573,pd,2016-05
70574,pd,2016-05
70575,pd,2016-05
70576,hornik,2016-05
70577,hornik,2016-05
70578,maechler,2016-05
70579,hornik,2016-05
70580,hornik,2016-05
70581,ripley,2016-05
70582,ripley,2016-05
70583,ripley,2016-05
70584,luke,2016-05
70585,luke,2016-05
70586,maechler,2016-05
70587,maechler,2016-05
70588,luke,2016-05
70589,maechler,2016-05
70590,maechler,2016-05
70591,maechler,2016-05
70592,ripley,2016-05
70593,ripley,2016-05
70594,maechler,2016-05
70595,maechler,2016-05
70596,maechler,2016-05
70597,maechler,2016-05
70598,hornik,2016-05
70599,hornik,2016-05
70600,maechler,2016-05
70601,maechler,2016-05
70602,maechler,2016-05
70603,maechler,2016-05
70604,hornik,2016-05
70605,maechler,2016-05
70606,maechler,2016-05
70607,maechler,2016-05
70608,maechler,2016-05
70609,maechler,2016-05
70610,maechler,2016-05
70611,maechler,2016-05
70612,maechler,2016-05
70613,maechler,2016-05
70614,maechler,2016-05
70615,maechler,2016-05
70616,maechler,2016-05
70617,maechler,2016-05
70618,ligges,2016-05
70619,ligges,2016-05
70620,murdoch,2016-05
70621,murdoch,2016-05
70622,maechler,2016-05
70623,murdoch,2016-05
70624,murdoch,2016-05
70625,murdoch,2016-05
70626,maechler,2016-05
70627,maechler,2016-05
70628,maechler,2016-05
70629,maechler,2016-05
70630,maechler,2016-05
70631,maechler,2016-05
70632,maechler,2016-05
70633,maechler,2016-05
70634,maechler,2016-05
70635,maechler,2016-05
70636,luke,2016-05
70637,luke,2016-05
70638,luke,2016-05
70639,luke,2016-05
70640,luke,2016-05
70641,luke,2016-05
70642,hornik,2016-05
70643,hornik,2016-05
70644,ripley,2016-05
70645,ripley,2016-05
70646,maechler,2016-05
70647,maechler,2016-05
70648,maechler,2016-05
70649,maechler,2016-05
70650,maechler,2016-05
70651,maechler,2016-05
70652,maechler,2016-05
70653,maechler,2016-05
70654,maechler,2016-05
70655,ripley,2016-05
70656,hornik,2016-05
70657,hornik,2016-05
70658,maechler,2016-05
70659,maechler,2016-05
70660,hornik,2016-05
70661,hornik,2016-05
70662,maechler,2016-05
70663,maechler,2016-05
70664,maechler,2016-05
70665,maechler,2016-05
70666,maechler,2016-05
70667,maechler,2016-05
70668,maechler,2016-05
70669,maechler,2016-05
70670,maechler,2016-05
70671,maechler,2016-05
70672,maechler,2016-05
70673,maechler,2016-05
70674,maechler,2016-05
70675,hornik,2016-05
70676,hornik,2016-05
70677,luke,2016-05
70678,maechler,2016-05
70679,ligges,2016-05
70680,hornik,2016-05
70681,hornik,2016-05
70682,maechler,2016-05
70683,hornik,2016-05
70684,maechler,2016-05
70685,maechler,2016-05
70686,ligges,2016-05
70687,luke,2016-05
70688,maechler,2016-05
70689,maechler,2016-05
70690,maechler,2016-05
70691,maechler,2016-05
70692,maechler,2016-06
70693,maechler,2016-06
70694,luke,2016-06
70695,luke,2016-06
70696,hornik,2016-06
70697,maechler,2016-06
70698,maechler,2016-06
70699,maechler,2016-06
70700,maechler,2016-06
70701,murdoch,2016-06
70702,maechler,2016-06
70703,maechler,2016-06
70704,murdoch,2016-06
70705,luke,2016-06
70706,luke,2016-06
70707,maechler,2016-06
70708,luke,2016-06
70709,maechler,2016-06
70710,ripley,2016-06
70711,ripley,2016-06
70712,hornik,2016-06
70713,hornik,2016-06
70714,hornik,2016-06
70715,maechler,2016-06
70716,murdoch,2016-06
70717,murdoch,2016-06
70718,luke,2016-06
70719,maechler,2016-06
70720,murdoch,2016-06
70721,lawrence,2016-06
70722,lawrence,2016-06
70723,lawrence,2016-06
70724,lawrence,2016-06
70725,lawrence,2016-06
70726,lawrence,2016-06
70727,lawrence,2016-06
70728,lawrence,2016-06
70729,maechler,2016-06
70730,maechler,2016-06
70731,maechler,2016-06
70732,ripley,2016-06
70733,hornik,2016-06
70734,lawrence,2016-06
70735,ripley,2016-06
70736,ripley,2016-06
70737,ripley,2016-06
70738,ripley,2016-06
70739,maechler,2016-06
70740,maechler,2016-06
70741,hornik,2016-06
70742,maechler,2016-06
70743,ripley,2016-06
70744,maechler,2016-06
70745,maechler,2016-06
70746,ripley,2016-06
70747,ripley,2016-06
70748,ripley,2016-06
70749,ripley,2016-06
70750,ripley,2016-06
70751,ripley,2016-06
70752,murdoch,2016-06
70753,pd,2016-06
70754,ripley,2016-06
70755,murdoch,2016-06
70756,maechler,2016-06
70757,maechler,2016-06
70758,hornik,2016-06
70759,hornik,2016-06
70760,pd,2016-06
70761,ripley,2016-06
70762,ripley,2016-06
70763,ripley,2016-06
70764,luke,2016-06
70765,hornik,2016-06
70766,hornik,2016-06
70767,pd,2016-06
70768,pd,2016-06
70769,pd,2016-06
70770,murdoch,2016-06
70771,murdoch,2016-06
70772,murdoch,2016-06
70773,murdoch,2016-06
70774,ripley,2016-06
70775,ripley,2016-06
70776,ripley,2016-06
70777,ripley,2016-06
70778,ripley,2016-06
70779,ripley,2016-06
70780,ripley,2016-06
70781,murrell,2016-06
70782,pd,2016-06
70783,ripley,2016-06
70784,ripley,2016-06
70785,ripley,2016-06
70786,ripley,2016-06
70787,ripley,2016-06
70788,ripley,2016-06
70789,ripley,2016-06
70790,pd,2016-06
70791,pd,2016-06
70792,murdoch,2016-06
70793,lawrence,2016-06
70794,ripley,2016-06
70795,lawrence,2016-06
70796,lawrence,2016-06
70797,ripley,2016-06
70798,ripley,2016-06
70799,ripley,2016-06
70800,pd,2016-06
70801,pd,2016-06
70802,pd,2016-06
70803,ripley,2016-06
70804,ripley,2016-06
70805,ripley,2016-06
70806,ripley,2016-06
70807,ripley,2016-06
70808,ripley,2016-06
70809,ripley,2016-06
70810,luke,2016-06
70811,luke,2016-06
70812,luke,2016-06
70813,luke,2016-06
70814,hornik,2016-06
70815,ripley,2016-06
70816,ripley,2016-06
70817,ripley,2016-06
70818,ripley,2016-06
70819,ripley,2016-06
70820,ripley,2016-06
70821,ripley,2016-06
70822,ripley,2016-06
70823,ripley,2016-06
70824,ripley,2016-06
70825,ripley,2016-06
70826,luke,2016-06
70827,luke,2016-06
70828,pd,2016-06
70829,ripley,2016-06
70830,luke,2016-06
70831,pd,2016-06
70832,maechler,2016-06
70833,maechler,2016-06
70834,hornik,2016-06
70835,ripley,2016-06
70836,hornik,2016-06
70837,murdoch,2016-06
70838,murdoch,2016-06
70839,ripley,2016-06
70840,ripley,2016-06
70841,luke,2016-06
70842,luke,2016-06
70843,luke,2016-06
70844,luke,2016-06
70845,luke,2016-06
70846,luke,2016-06
70847,luke,2016-06
70848,murdoch,2016-06
70849,murdoch,2016-06
70850,luke,2016-06
70851,luke,2016-06
70852,luke,2016-06
70853,luke,2016-06
70854,hornik,2016-06
70855,lawrence,2016-06
70856,lawrence,2016-06
70857,lawrence,2016-06
70858,murdoch,2016-06
70859,ripley,2016-07
70860,ripley,2016-07
70861,ripley,2016-07
70862,ripley,2016-07
70863,ripley,2016-07
70864,ripley,2016-07
70865,ripley,2016-07
70866,murdoch,2016-07
70867,murdoch,2016-07
70868,luke,2016-07
70869,ripley,2016-07
70870,ripley,2016-07
70871,ripley,2016-07
70872,ripley,2016-07
70873,ripley,2016-07
70874,luke,2016-07
70875,ripley,2016-07
70876,ripley,2016-07
70877,ripley,2016-07
70878,ripley,2016-07
70879,ripley,2016-07
70880,ripley,2016-07
70881,ripley,2016-07
70882,ripley,2016-07
70883,ripley,2016-07
70884,maechler,2016-07
70885,ripley,2016-07
70886,ripley,2016-07
70887,ripley,2016-07
70888,ripley,2016-07
70889,ripley,2016-07
70890,pd,2016-07
70891,pd,2016-07
70892,hornik,2016-07
70893,hornik,2016-07
70894,hornik,2016-07
70895,hornik,2016-07
70896,ripley,2016-07
70897,ripley,2016-07
70898,maechler,2016-07
70899,plummer,2016-07
70900,hornik,2016-07
70901,ripley,2016-07
70902,ripley,2016-07
70903,pd,2016-07
70904,maechler,2016-07
70905,maechler,2016-07
70906,maechler,2016-07
70907,maechler,2016-07
70908,maechler,2016-07
70909,maechler,2016-07
70910,maechler,2016-07
70911,maechler,2016-07
70912,murdoch,2016-07
70913,maechler,2016-07
70914,luke,2016-07
70915,luke,2016-07
70916,murdoch,2016-07
70917,luke,2016-07
70918,luke,2016-07
70919,murdoch,2016-07
70920,ripley,2016-07
70921,maechler,2016-07
70922,hornik,2016-07
70923,ripley,2016-07
70924,ripley,2016-07
70925,ripley,2016-07
70926,ripley,2016-07
70927,ripley,2016-07
70928,ripley,2016-07
70929,ripley,2016-07
70930,maechler,2016-07
70931,maechler,2016-07
70932,maechler,2016-07
70933,morgan,2016-07
70934,morgan,2016-07
70935,murdoch,2016-07
70936,murdoch,2016-07
70937,maechler,2016-07
70938,maechler,2016-07
70939,ripley,2016-07
70940,maechler,2016-07
70941,ripley,2016-07
70942,ripley,2016-07
70943,ripley,2016-07
70944,murdoch,2016-07
70945,pd,2016-07
70946,pd,2016-07
70947,ripley,2016-07
70948,ripley,2016-07
70949,ripley,2016-07
70950,ripley,2016-07
70951,ripley,2016-07
70952,ripley,2016-07
70953,ripley,2016-07
70954,ripley,2016-07
70955,maechler,2016-07
70956,ripley,2016-07
70957,ripley,2016-07
70958,maechler,2016-07
70959,ripley,2016-07
70960,maechler,2016-07
70961,maechler,2016-07
70962,maechler,2016-07
70963,pd,2016-07
70964,pd,2016-07
70965,ripley,2016-07
70966,ripley,2016-07
70967,ripley,2016-07
70968,ripley,2016-07
70969,ripley,2016-07
70970,ripley,2016-07
70971,pd,2016-07
70972,pd,2016-07
70973,ripley,2016-07
70974,ripley,2016-07
70975,ripley,2016-07
70976,ripley,2016-07
70977,ripley,2016-07
70978,ripley,2016-07
70979,ripley,2016-07
70980,ripley,2016-07
70981,ripley,2016-07
70982,maechler,2016-07
70983,ripley,2016-07
70984,ripley,2016-07
70985,pd,2016-07
70986,pd,2016-07
70987,ripley,2016-07
70988,ripley,2016-07
70989,ripley,2016-07
70990,maechler,2016-07
70991,maechler,2016-07
70992,ripley,2016-07
70993,ripley,2016-07
70994,maechler,2016-07
70995,maechler,2016-07
70996,ripley,2016-07
70997,ripley,2016-07
70998,ripley,2016-07
70999,maechler,2016-07
71000,maechler,2016-07
71001,maechler,2016-07
71002,ripley,2016-07
71003,ripley,2016-07
71004,pd,2016-07
71005,ripley,2016-07
71006,ripley,2016-07
71007,ripley,2016-07
71008,ripley,2016-07
71009,maechler,2016-07
71010,ripley,2016-07
71011,maechler,2016-07
71012,pd,2016-07
71013,ripley,2016-07
71014,ripley,2016-07
71015,pd,2016-07
71016,ripley,2016-08
71017,ripley,2016-08
71018,ripley,2016-08
71019,ripley,2016-08
71020,ripley,2016-08
71021,hornik,2016-08
71022,ripley,2016-08
71023,maechler,2016-08
71024,maechler,2016-08
71025,murdoch,2016-08
71026,murdoch,2016-08
71027,ripley,2016-08
71028,ripley,2016-08
71029,ripley,2016-08
71030,ripley,2016-08
71031,ripley,2016-08
71032,ripley,2016-08
71033,maechler,2016-08
71034,maechler,2016-08
71035,maechler,2016-08
71036,maechler,2016-08
71037,ripley,2016-08
71038,ripley,2016-08
71039,morgan,2016-08
71040,morgan,2016-08
71041,ripley,2016-08
71042,maechler,2016-08
71043,maechler,2016-08
71044,ripley,2016-08
71045,maechler,2016-08
71046,ripley,2016-08
71047,pd,2016-08
71048,ripley,2016-08
71049,ripley,2016-08
71050,ripley,2016-08
71051,ripley,2016-08
71052,ripley,2016-08
71053,ripley,2016-08
71054,murdoch,2016-08
71055,ripley,2016-08
71056,ripley,2016-08
71057,ripley,2016-08
71058,ripley,2016-08
71059,ripley,2016-08
71060,ripley,2016-08
71061,pd,2016-08
71062,ripley,2016-08
71063,maechler,2016-08
71064,ripley,2016-08
71065,hornik,2016-08
71066,maechler,2016-08
71067,morgan,2016-08
71068,morgan,2016-08
71069,morgan,2016-08
71070,morgan,2016-08
71071,ripley,2016-08
71072,ripley,2016-08
71073,ripley,2016-08
71074,pd,2016-08
71075,pd,2016-08
71076,pd,2016-08
71077,ripley,2016-08
71078,ripley,2016-08
71079,ripley,2016-08
71080,ripley,2016-08
71081,ripley,2016-08
71082,ripley,2016-08
71083,ripley,2016-08
71084,murdoch,2016-08
71085,murdoch,2016-08
71086,murdoch,2016-08
71087,maechler,2016-08
71088,maechler,2016-08
71089,pd,2016-08
71090,ripley,2016-08
71091,ripley,2016-08
71092,ripley,2016-08
71093,ripley,2016-08
71094,ripley,2016-08
71095,ripley,2016-08
71096,ripley,2016-08
71097,ripley,2016-08
71098,ripley,2016-08
71099,luke,2016-08
71100,ripley,2016-08
71101,maechler,2016-08
71102,maechler,2016-08
71103,maechler,2016-08
71104,luke,2016-08
71105,ripley,2016-08
71106,hornik,2016-08
71107,ripley,2016-08
71108,ripley,2016-08
71109,maechler,2016-08
71110,maechler,2016-08
71111,maechler,2016-08
71112,luke,2016-08
71113,maechler,2016-08
71114,hornik,2016-08
71115,hornik,2016-08
71116,maechler,2016-08
71117,maechler,2016-08
71118,maechler,2016-08
71119,maechler,2016-08
71120,luke,2016-08
71121,hornik,2016-08
71122,hornik,2016-08
71123,maechler,2016-08
71124,hornik,2016-08
71125,maechler,2016-08
71126,hornik,2016-08
71127,hornik,2016-08
71128,maechler,2016-08
71129,maechler,2016-08
71130,maechler,2016-08
71131,ripley,2016-08
71132,ripley,2016-08
71133,hornik,2016-08
71134,hornik,2016-08
71135,hornik,2016-08
71136,hornik,2016-08
71137,ripley,2016-08
71138,maechler,2016-08
71139,maechler,2016-08
71140,maechler,2016-08
71141,plummer,2016-08
71142,pd,2016-08
71143,ripley,2016-08
71144,ripley,2016-08
71145,ripley,2016-08
71146,ripley,2016-08
71147,plummer,2016-08
71148,luke,2016-08
71149,maechler,2016-08
71150,maechler,2016-08
71151,maechler,2016-08
71152,ripley,2016-08
71153,ripley,2016-08
71154,ripley,2016-08
71155,luke,2016-08
71156,morgan,2016-08
71157,pd,2016-08
71158,maechler,2016-08
71159,maechler,2016-08
71160,maechler,2016-08
71161,hornik,2016-08
71162,hornik,2016-08
71163,ripley,2016-08
71164,ripley,2016-08
71165,maechler,2016-08
71166,ripley,2016-08
71167,ripley,2016-08
71168,ripley,2016-08
71169,ripley,2016-08
71170,ripley,2016-08
71171,ripley,2016-08
71172,maechler,2016-08
71173,morgan,2016-08
71174,maechler,2016-08
71175,maechler,2016-08
71176,urbaneks,2016-08
71177,maechler,2016-08
71178,maechler,2016-08
71179,ripley,2016-08
71180,ripley,2016-08
71181,ripley,2016-08
71182,ripley,2016-08
71183,luke,2016-08
71184,maechler,2016-08
71185,ripley,2016-08
71186,hornik,2016-08
71187,ripley,2016-09
71188,ripley,2016-09
71189,ripley,2016-09
71190,ripley,2016-09
71191,luke,2016-09
71192,maechler,2016-09
71193,ripley,2016-09
71194,ripley,2016-09
71195,maechler,2016-09
71196,ripley,2016-09
71197,ripley,2016-09
71198,ripley,2016-09
71199,ripley,2016-09
71200,lawrence,2016-09
71201,luke,2016-09
71202,hornik,2016-09
71203,murdoch,2016-09
71204,murdoch,2016-09
71205,maechler,2016-09
71206,maechler,2016-09
71207,maechler,2016-09
71208,maechler,2016-09
71209,hornik,2016-09
71210,hornik,2016-09
71211,hornik,2016-09
71212,hornik,2016-09
71213,hornik,2016-09
71214,hornik,2016-09
71215,hornik,2016-09
71216,hornik,2016-09
71217,hornik,2016-09
71218,maechler,2016-09
71219,pd,2016-09
71220,pd,2016-09
71221,hornik,2016-09
71222,maechler,2016-09
71223,pd,2016-09
71224,pd,2016-09
71225,maechler,2016-09
71226,pd,2016-09
71227,pd,2016-09
71228,maechler,2016-09
71229,maechler,2016-09
71230,maechler,2016-09
71231,pd,2016-09
71232,pd,2016-09
71233,murdoch,2016-09
71234,hornik,2016-09
71235,hornik,2016-09
71236,hornik,2016-09
71237,pd,2016-09
71238,pd,2016-09
71239,murdoch,2016-09
71240,maechler,2016-09
71241,maechler,2016-09
71242,maechler,2016-09
71243,maechler,2016-09
71244,maechler,2016-09
71245,luke,2016-09
71246,hornik,2016-09
71247,hornik,2016-09
71248,ripley,2016-09
71249,ripley,2016-09
71250,ripley,2016-09
71251,murdoch,2016-09
71252,murdoch,2016-09
71253,murdoch,2016-09
71254,murdoch,2016-09
71255,maechler,2016-09
71256,luke,2016-09
71257,luke,2016-09
71258,luke,2016-09
71259,maechler,2016-09
71260,luke,2016-09
71261,luke,2016-09
71262,murdoch,2016-09
71263,ripley,2016-09
71264,ripley,2016-09
71265,ripley,2016-09
71266,ripley,2016-09
71267,ripley,2016-09
71268,ripley,2016-09
71269,ripley,2016-09
71270,ripley,2016-09
71271,luke,2016-09
71272,ripley,2016-09
71273,lawrence,2016-09
71274,lawrence,2016-09
71275,lawrence,2016-09
71276,lawrence,2016-09
71277,lawrence,2016-09
71278,lawrence,2016-09
71279,lawrence,2016-09
71280,lawrence,2016-09
71281,lawrence,2016-09
71282,ripley,2016-09
71283,ripley,2016-09
71284,ripley,2016-09
71285,ripley,2016-09
71286,ripley,2016-09
71287,ripley,2016-09
71288,ripley,2016-09
71289,ripley,2016-09
71290,ripley,2016-09
71291,ripley,2016-09
71292,ripley,2016-09
71293,ripley,2016-09
71294,ripley,2016-09
71295,ripley,2016-09
71296,ripley,2016-09
71297,ripley,2016-09
71298,ripley,2016-09
71299,lawrence,2016-09
71300,ripley,2016-09
71301,ripley,2016-09
71302,lawrence,2016-09
71303,ripley,2016-09
71304,lawrence,2016-09
71305,ripley,2016-09
71306,ripley,2016-09
71307,lawrence,2016-09
71308,luke,2016-09
71309,luke,2016-09
